"theword","block","response","totcount","count","proportion","language"
"bib","solidity","unclear/unknown",11,1,0.0909090909090909,"English (Australian)"
"bib","solidity","unclear/unknown",11,1,0.0909090909090909,"Mandarin (Beijing)"
"bib","solidity","unclear/unknown",11,1,0.0909090909090909,"English (American)"
"bib","solidity","unclear/unknown",11,1,0.0909090909090909,"Spanish (European)"
"bib","solidity","unclear/unknown",11,1,0.0909090909090909,"Catalan"
"bib","solidity","unclear/unknown",11,1,0.0909090909090909,"Mandarin (Taiwanese)"
"bib","solidity","unclear/unknown",11,1,0.0909090909090909,"Cantonese"
"bicycle","solidity","solid",7,7,1,"Spanish (Mexican)"
"bicycle","solidity","solid",7,7,1,"Cantonese"
"bicycle","solidity","solid",7,7,1,"Mandarin (Beijing)"
"bicycle","solidity","solid",7,7,1,"Korean"
"bicycle","solidity","solid",7,7,1,"English (American)"
"bicycle","solidity","solid",7,7,1,"Mandarin (Taiwanese)"
"bicycle","solidity","solid",7,7,1,"Turkish"
"bicycle","solidity","solid",7,7,1,"Japanese"
"bicycle","solidity","solid",7,7,1,"English (Australian)"
"bicycle","solidity","solid",7,7,1,"Catalan"
"bicycle","solidity","solid",7,7,1,"Russian"
"bicycle","solidity","solid",7,7,1,"Spanish (European)"
"bicycle","solidity","solid",7,7,1,"French (French)"
"bicycle","solidity","solid",7,7,1,"Kiswahili"
"bird","solidity","solid",7,7,1,"Mandarin (Taiwanese)"
"bird","solidity","solid",7,7,1,"Spanish (European)"
"bird","solidity","solid",7,7,1,"French (French)"
"bird","solidity","solid",7,7,1,"Korean"
"bird","solidity","solid",7,7,1,"Catalan"
"bird","solidity","solid",7,7,1,"Cantonese"
"bird","solidity","solid",7,7,1,"Spanish (Mexican)"
"bird","solidity","solid",7,7,1,"Turkish"
"bird","solidity","solid",7,7,1,"Japanese"
"bird","solidity","solid",7,7,1,"English (Australian)"
"bird","solidity","solid",7,7,1,"Russian"
"bird","solidity","solid",7,7,1,"English (American)"
"bird","solidity","solid",7,7,1,"Mandarin (Beijing)"
"bird","solidity","solid",7,7,1,"Kiswahili"
"biscuit","solidity","solid",9,9,1,"Cantonese"
"blanket","solidity","non-solid",6,1,0.166666666666667,"Japanese"
"blanket","solidity","non-solid",6,1,0.166666666666667,"Korean"
"blanket","solidity","non-solid",6,1,0.166666666666667,"Turkish"
"blanket","solidity","non-solid",6,1,0.166666666666667,"Mandarin (Taiwanese)"
"blanket","solidity","non-solid",6,1,0.166666666666667,"English (Australian)"
"blanket","solidity","non-solid",6,1,0.166666666666667,"French (French)"
"blanket","solidity","non-solid",6,1,0.166666666666667,"Spanish (Mexican)"
"blanket","solidity","non-solid",6,1,0.166666666666667,"Catalan"
"blanket","solidity","non-solid",6,1,0.166666666666667,"Cantonese"
"blanket","solidity","non-solid",6,1,0.166666666666667,"English (American)"
"blanket","solidity","non-solid",6,1,0.166666666666667,"Mandarin (Beijing)"
"blanket","solidity","non-solid",6,1,0.166666666666667,"Russian"
"blanket","solidity","solid",6,5,0.833333333333333,"Japanese"
"blanket","solidity","solid",6,5,0.833333333333333,"Korean"
"blanket","solidity","solid",6,5,0.833333333333333,"Turkish"
"blanket","solidity","solid",6,5,0.833333333333333,"Mandarin (Taiwanese)"
"blanket","solidity","solid",6,5,0.833333333333333,"English (Australian)"
"blanket","solidity","solid",6,5,0.833333333333333,"French (French)"
"blanket","solidity","solid",6,5,0.833333333333333,"Spanish (Mexican)"
"blanket","solidity","solid",6,5,0.833333333333333,"Catalan"
"blanket","solidity","solid",6,5,0.833333333333333,"Cantonese"
"blanket","solidity","solid",6,5,0.833333333333333,"English (American)"
"blanket","solidity","solid",6,5,0.833333333333333,"Mandarin (Beijing)"
"blanket","solidity","solid",6,5,0.833333333333333,"Russian"
"blocks","solidity","solid",9,9,1,"English (American)"
"blocks","solidity","solid",9,9,1,"Japanese"
"blocks","solidity","solid",9,9,1,"Mandarin (Taiwanese)"
"blocks","solidity","solid",9,9,1,"Turkish"
"blocks","solidity","solid",9,9,1,"English (Australian)"
"blocks","solidity","solid",9,9,1,"Mandarin (Beijing)"
"blocks","solidity","solid",9,9,1,"Korean"
"blocks","solidity","solid",9,9,1,"French (French)"
"blocks","solidity","solid",9,9,1,"Cantonese"
"blocks","solidity","solid",9,9,1,"Russian"
"blocks","solidity","solid",9,9,1,"Spanish (European)"
"blood","solidity","non-solid",9,9,1,"Korean"
"blouse","solidity","non-solid",8,1,0.125,"Turkish"
"blouse","solidity","solid",8,6,0.75,"Turkish"
"blouse","solidity","unclear/unknown",8,1,0.125,"Turkish"
"board game","solidity","unclear/unknown",7,1,0.142857142857143,"Mandarin (Beijing)"
"board game","solidity","solid",7,6,0.857142857142857,"Mandarin (Beijing)"
"boat","solidity","solid",8,8,1,"Spanish (European)"
"boat","solidity","solid",8,8,1,"Turkish"
"boat","solidity","solid",8,8,1,"English (American)"
"boat","solidity","solid",8,8,1,"Mandarin (Beijing)"
"boat","solidity","solid",8,8,1,"Korean"
"boat","solidity","solid",8,8,1,"Mandarin (Taiwanese)"
"boat","solidity","solid",8,8,1,"Spanish (Mexican)"
"boat","solidity","solid",8,8,1,"Catalan"
"boat","solidity","solid",8,8,1,"Russian"
"boat","solidity","solid",8,8,1,"Cantonese"
"boat","solidity","solid",8,8,1,"French (French)"
"boat","solidity","solid",8,8,1,"English (Australian)"
"body","solidity","solid",7,6,0.857142857142857,"Turkish"
"body","solidity","solid",7,6,0.857142857142857,"Korean"
"body","solidity","non-solid",7,1,0.142857142857143,"Turkish"
"body","solidity","non-solid",7,1,0.142857142857143,"Korean"
"book","solidity","non-solid",6,1,0.166666666666667,"Korean"
"book","solidity","non-solid",6,1,0.166666666666667,"Japanese"
"book","solidity","non-solid",6,1,0.166666666666667,"Mandarin (Taiwanese)"
"book","solidity","non-solid",6,1,0.166666666666667,"Turkish"
"book","solidity","non-solid",6,1,0.166666666666667,"Russian"
"book","solidity","non-solid",6,1,0.166666666666667,"Mandarin (Beijing)"
"book","solidity","non-solid",6,1,0.166666666666667,"Spanish (European)"
"book","solidity","non-solid",6,1,0.166666666666667,"Catalan"
"book","solidity","non-solid",6,1,0.166666666666667,"English (Australian)"
"book","solidity","non-solid",6,1,0.166666666666667,"Japanese"
"book","solidity","non-solid",6,1,0.166666666666667,"French (French)"
"book","solidity","non-solid",6,1,0.166666666666667,"Spanish (Mexican)"
"book","solidity","non-solid",6,1,0.166666666666667,"Cantonese"
"book","solidity","solid",6,5,0.833333333333333,"Korean"
"book","solidity","solid",6,5,0.833333333333333,"Japanese"
"book","solidity","solid",6,5,0.833333333333333,"Mandarin (Taiwanese)"
"book","solidity","solid",6,5,0.833333333333333,"Turkish"
"book","solidity","solid",6,5,0.833333333333333,"Russian"
"book","solidity","solid",6,5,0.833333333333333,"Mandarin (Beijing)"
"book","solidity","solid",6,5,0.833333333333333,"Spanish (European)"
"book","solidity","solid",6,5,0.833333333333333,"Catalan"
"book","solidity","solid",6,5,0.833333333333333,"English (Australian)"
"book","solidity","solid",6,5,0.833333333333333,"Japanese"
"book","solidity","solid",6,5,0.833333333333333,"French (French)"
"book","solidity","solid",6,5,0.833333333333333,"Spanish (Mexican)"
"book","solidity","solid",6,5,0.833333333333333,"Cantonese"
"boots","solidity","solid",8,8,1,"Japanese"
"boots","solidity","solid",8,8,1,"English (Australian)"
"boots","solidity","solid",8,8,1,"Spanish (European)"
"boots","solidity","solid",8,8,1,"Spanish (Mexican)"
"boots","solidity","solid",8,8,1,"English (American)"
"boots","solidity","solid",8,8,1,"Kiswahili"
"boots","solidity","solid",8,8,1,"French (French)"
"boots","solidity","solid",8,8,1,"Russian"
"boots","solidity","solid",8,8,1,"Russian"
"boots","solidity","solid",8,8,1,"Catalan"
"boots","solidity","solid",8,8,1,"Russian"
"boots","solidity","solid",8,8,1,"Turkish"
"boots","solidity","solid",8,8,1,"Turkish"
"bottle","solidity","non-solid",9,1,0.111111111111111,"Mandarin (Beijing)"
"bottle","solidity","non-solid",9,1,0.111111111111111,"Korean"
"bottle","solidity","non-solid",9,1,0.111111111111111,"Spanish (European)"
"bottle","solidity","non-solid",9,1,0.111111111111111,"Mandarin (Beijing)"
"bottle","solidity","non-solid",9,1,0.111111111111111,"Cantonese"
"bottle","solidity","non-solid",9,1,0.111111111111111,"Catalan"
"bottle","solidity","non-solid",9,1,0.111111111111111,"English (Australian)"
"bottle","solidity","non-solid",9,1,0.111111111111111,"Spanish (Peruvian)"
"bottle","solidity","non-solid",9,1,0.111111111111111,"Spanish (Mexican)"
"bottle","solidity","non-solid",9,1,0.111111111111111,"French (French)"
"bottle","solidity","non-solid",9,1,0.111111111111111,"Spanish (European)"
"bottle","solidity","non-solid",9,1,0.111111111111111,"Turkish"
"bottle","solidity","non-solid",9,1,0.111111111111111,"Russian"
"bottle","solidity","non-solid",9,1,0.111111111111111,"English (American)"
"bottle","solidity","non-solid",9,1,0.111111111111111,"Catalan"
"bottle","solidity","non-solid",9,1,0.111111111111111,"Mandarin (Taiwanese)"
"bottle","solidity","non-solid",9,1,0.111111111111111,"Mandarin (Taiwanese)"
"bottle","solidity","non-solid",9,1,0.111111111111111,"French (French)"
"bottle","solidity","solid",9,8,0.888888888888889,"Mandarin (Beijing)"
"bottle","solidity","solid",9,8,0.888888888888889,"Korean"
"bottle","solidity","solid",9,8,0.888888888888889,"Spanish (European)"
"bottle","solidity","solid",9,8,0.888888888888889,"Mandarin (Beijing)"
"bottle","solidity","solid",9,8,0.888888888888889,"Cantonese"
"bottle","solidity","solid",9,8,0.888888888888889,"Catalan"
"bottle","solidity","solid",9,8,0.888888888888889,"English (Australian)"
"bottle","solidity","solid",9,8,0.888888888888889,"Spanish (Peruvian)"
"bottle","solidity","solid",9,8,0.888888888888889,"Spanish (Mexican)"
"bottle","solidity","solid",9,8,0.888888888888889,"French (French)"
"bottle","solidity","solid",9,8,0.888888888888889,"Spanish (European)"
"bottle","solidity","solid",9,8,0.888888888888889,"Turkish"
"bottle","solidity","solid",9,8,0.888888888888889,"Russian"
"bottle","solidity","solid",9,8,0.888888888888889,"English (American)"
"bottle","solidity","solid",9,8,0.888888888888889,"Catalan"
